Player ID;Fullname;Nationality;Age;Club;ClubID;Caps;Goals;Date Joined;Contract Ends;Column1;Birthsday;Start year;Best position;Goalkeeper;Defender Central;Defender Right;Defender Left;Wingback right;Wingback left;Defensive midfielder;Midfielder Central;Midfielder right;Midfielder left;Attacking Midfielder Central;Attacking Midfielder right;Attacking Midfielder left;Center Forward;Right Forward;Left Forward;Ability;Potential;Reputation;Big Occasion;Character;Consistency;Technique;Passing;Heading;Shooting;Flair;Dribbling;Tackling;Stamina;Strength;Pace;Jumping;Inj Prone %;Set Pieces;Positioning;Off The Ball;Marking;Creativity;Adaptability;Aggression;Determination;Dirtyness;Influence
13196;Jonas Persson;Sweden;26;Norrk?ping;#N/A;0;0;;;;05-01-1970;01-07-1996;AMR;0;0;0;0;0;0;0;100;100;100;100;100;100;100;100;100;144;0;0;0;15;5;12;12;4;12;20;13;6;1;2;11;3;7;20;8;15;4;14;17;2;6;6;6
13197;Magnus Samuelsson;Sweden;24;Norrk?ping;#N/A;0;0;;;;15-04-1972;01-07-1996;MC;0;0;0;0;0;0;0;100;100;0;0;0;0;0;0;0;105;123;0;17;9;14;3;6;9;10;4;10;17;16;14;14;11,5;10;15;15;13;16;4;4;14;13;4;6
13198;Patrik Sandstr?m;Sweden;25;Norrk?ping;#N/A;0;0;;;;07-10-1970;01-07-1996;AMR;0;0;0;0;0;0;0;100;100;100;100;100;100;100;100;100;120;129;0;6;18;5;17;19;1;15;18;15;2;1;2;12;1,5;17;20;11;15;1;12;18;5;4;6;10
13199;Mikael Str?m;Sweden;19;Norrk?ping;#N/A;0;0;;;;01-02-1977;01-07-1996;DR;0;0;100;100;100;100;0;0;100;100;0;0;0;0;0;0;112;125;0;5;9;15;7;3;11;3;5;2;12;9;4;13;7,5;14;7;5;1;13;10;11;6;11;10;9
13200;Kim Suominen;Finland;26;Norrk?ping;#N/A;33;0;;;;20-10-1969;01-07-1996;AMR;0;0;0;0;0;0;0;100;100;100;100;100;100;0;0;0;135;144;0;12;10;15;19;14;11;17;14;17;12;11;6;14;8,5;14;20;11;13;5;13;15;4;13;3;11
13201;Sulo Vaattovaara;Sweden;34;Norrk?ping;#N/A;6;0;;;;18-02-1962;01-07-1996;DC;0;100;100;0;0;0;0;0;0;0;0;0;0;0;0;0;139;122;0;0;15;12;8;10;13;8;7;8;20;19;12;14;12,5;4;9;14;14;17;13;15;13;14;13;14
13202;Hasan Cetinkaya;Turkey;19;Norrk?ping;#N/A;0;0;;;;27-01-1977;01-07-1996;FL;0;0;0;0;0;0;0;0;0;100;0;0;100;0;0;100;134;147;0;0;12;5;12;10;6;15;13;19;2;6;1;12;3,5;11;12;11;13;2;20;14;2;6;5;13
13203;Slobodan Marovic;Yugoslavia;27;Norrk?ping;#N/A;0;0;;;;01-06-1969;01-07-1996;DR;0;100;100;100;100;100;100;100;100;100;0;0;0;0;0;0;134;0;134;14;13;20;8;6;10;11;8;9;9;10;0;12;5;18;12;13;0;10;9;0;11;11;12;10
13204;P?r Andersson;Sweden;26;Norrk?ping;#N/A;2;0;;;;30-09-1969;01-07-1996;AMC;0;0;0;0;0;0;0;100;100;0;100;100;0;100;100;0;150;0;0;0;0;13;16;15;12;15;14;17;9;17;12;8;12;9;12;15;13;2;17;15;9;17;3;13
13205;Filip Apelstav;Sweden;24;Norrk?ping;#N/A;0;0;;;;18-09-1971;01-07-1996;DR;0;0;100;100;0;0;0;0;0;0;0;0;0;0;0;0;96;141;0;0;13;17;6;8;5;2;1;5;18;17;17;15;11;12;8;14;1;16;17;7;16;15;18;6
13206;G?ran Bergort;Sweden;28;Norrk?ping;#N/A;0;0;;;;14-02-1968;01-07-1996;MC;0;0;0;0;0;0;0;100;0;0;100;0;0;100;0;0;104;138;0;19;2;9;1;6;7;15;20;13;17;17;19;14;13;4;13;12;16;14;3;15;17;12;19;20
13207;Mikael Blomberg;Sweden;21;Norrk?ping;#N/A;0;0;;;;23-10-1974;01-07-1996;DC;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;116;130;0;0;1;18;4;3;17;12;6;6;18;20;18;12;17,5;13;10;16;7;15;3;15;13;14;7;20
13208;Fredrik Enerby;Sweden;19;Norrk?ping;#N/A;0;0;;;;15-05-1977;01-07-1996;AMC;0;0;0;0;0;0;0;100;0;0;100;0;0;100;0;0;84;120;0;0;11;5;8;4;7;13;13;10;10;3;1;10;4;10;12;8;14;3;12;9;6;8;5;9
13209;Eddie Gustafsson;Sweden;19;Norrk?ping;#N/A;0;0;;;;31-01-1977;01-07-1996;GK;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;85;120;0;0;11;6;7;4;11;1;2;1;11;8;10;13;10,5;8;1;14;2;2;7;7;10;7;11;6
13210;Magnus Gustafsson;Sweden;29;Norrk?ping;#N/A;0;0;;;;24-01-1967;01-07-1996;FC;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;129;138;0;0;13;14;13;7;14;18;16;12;5;15;15;16;14,5;4;14;10;14;6;7;14;15;7;15;10
13211;Ian Atkins;England;39;Northampton;740;0;0;5;;;16-01-1957;01-07-1996;GK;0;0;0;0;0;0;50;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13212;John Gayle;England;31;Northampton;740;0;0;;;;30-07-1964;01-07-1996;FC;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;70;96;40;0;9;8;5;8;11;11;4;10;1;5;12;0;11,5;10;8;10;11;1;9;11;8;15;7;9
13213;Ali Gibb;England;20;Northampton;740;0;0;;;;17-02-1976;01-07-1996;AMR;0;0;0;0;0;0;0;100;100;0;100;100;0;50;50;0;0;110;10;0;0;0;0;0;0;0;0;0;0;0;0;10;0;0;17;0;0;0;0;0;0;0;0;0
13214;Neil Grayson;England;31;Northampton;740;0;0;7;7;;01-11-1964;01-07-1996;AMR;0;0;0;0;0;0;0;100;100;100;100;100;100;50;50;50;60;60;30;0;0;8;6;7;4;11;12;16;7;7;6;19;5;0;12;3;15;2;13;0;5;0;5;0
13215;Carl Heggs;England;25;Northampton;740;0;0;7;;;11-10-1970;01-07-1996;FC;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;60;104;40;0;9;8;8;7;14;13;6;10;9;11;16;10;15;11;10;8;15;10;7;16;10;12;7;12
13216;James Hunt;England;19;Northampton;740;0;0;7;6;;17-12-1976;01-07-1996;MR;0;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;40;118;10;5;8;5;8;8;5;7;5;8;3;10;3;0;4;5;12;6;10;2;0;14;6;14;5;9
13217;Roy Hunter;England;22;Northampton;740;0;0;;6;;29-10-1973;01-07-1996;MR;0;0;0;0;0;0;0;0;50;0;0;0;0;0;0;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
13218;Christian Lee;England;19;Northampton;740;0;0;;6;;08-10-1976;01-07-1996;FR;0;0;0;0;50;0;50;0;0;0;50;50;0;100;100;0;0;110;10;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0
13219;Dean Peer;England;26;Northampton;740;0;0;;7;;08-08-1969;01-07-1996;MC;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;0;45;0;50;0;0;0;0;0;0;13;0;0;0;19;0;0;0;0;0;0;0;0;0;0;0;15;0;0
13220;Ian Sampson;England;27;Northampton;740;0;0;;6;;14-11-1968;01-07-1996;DC;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;70;70;47;0;0;11;3;4;16;5;1;1;16;19;17;0;16,5;0;2;15;6;12;8;7;13;15;6;18
13221;David Seal;England;24;Northampton;740;0;0;;6;;26-01-1972;01-07-1996;FC;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;90;100;90;7;11;20;9;7;11;4;4;7;9;10;9;13;10;7;7;11;10;9;11;6;10;11;7;7
13222;Charlie Bishop;England;28;Northampton;740;0;0;;6;;16-02-1968;01-07-1996;DC;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;80;100;55;0;0;0;10;10;15;4;6;6;10;15;16;18;15,5;0;8;12;6;0;4;15;14;15;0;0
13223;Dean Tallentire;England;22;Northampton;740;0;0;;;;01-01-2019;01-07-1996;GK;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13224;Garry Thompson;England;36;Northampton;740;0;0;7;;;07-10-1959;01-07-1996;FC;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;70;130;47;13;4;11;8;4;17;0;5;4;7;10;12;0;14,5;12;10;9;12;3;2;0;15;15;10;17
13225;Billy Turley;England;22;Northampton;740;0;0;;;;15-07-1973;01-07-1996;GK;50;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0;0;18;0;0;1;0;0;0;0;0;0;0;0;0
13226;Ray Warburton;England;28;Northampton;740;0;0;;6;;07-10-1967;01-07-1996;GK;0;50;0;0;0;0;0;0;0;0;0;0;0;0;0;0;70;0;45;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13227;Michael Warner;England;22;Northampton;740;0;0;;;;17-01-1974;01-07-1996;MC;0;0;0;0;0;0;0;50;0;0;0;0;0;0;0;0;20;0;10;0;0;0;0;0;0;0;0;0;0;0;0;14;0;0;0;0;0;0;0;0;0;0;0;0
13228;Andy Woodman;England;24;Northampton;740;0;0;;6;;11-08-1971;01-07-1996;GK;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;50;70;12;0;10;5;10;5;10;0;0;0;15;11;9;16;9,5;10;1;10;0;0;10;10;13;0;10;10
13229;Colin Hill;Northern Ireland;32;Northampton;740;22;1;;6;;12-11-1963;01-07-1996;DC;0;100;0;0;0;0;50;50;0;0;0;0;0;0;0;0;75;100;50;0;10;8;8;8;13;5;6;8;19;8;13;0;13;14;7;14;9;12;5;14;15;15;6;12
13230;Kevin Wilson;Northern Ireland;35;Northampton;740;42;6;7;7;;18-04-1961;01-07-1996;FC;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;70;78;57;6;7;15;10;10;14;13;14;13;7;13;15;11;14,5;8;10;9;18;9;5;19;9;14;8;17
13231;Sean Parrish;Wales;24;Northampton;740;0;0;;;;14-03-1972;01-07-1996;AML;0;0;0;0;0;0;0;0;0;100;0;0;100;0;0;0;50;109;20;0;9;8;2;3;8;7;13;5;9;13;11;6;9,5;5;5;5;11;6;0;8;7;6;5;6
13232;David Brightwell;England;25;Northampton;740;0;0;7;7;;07-01-1971;01-07-1996;GK;0;50;50;0;0;0;0;50;50;0;0;0;0;0;0;0;120;0;95;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13233;Stuart Brock;England;19;Northampton;740;0;0;;;;26-09-1976;01-07-1996;GK;50;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;57;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13234;Ian Clarkson;England;25;Northampton;740;0;0;;6;;04-12-1970;01-07-1996;DR;0;100;100;0;0;0;0;0;0;0;0;0;0;0;0;0;103;103;80;0;10;11;6;7;6;9;2;6;12;8;12;3;9;11;5;8;3;11;8;12;16;6;14;8
13235;Lee Colkin;England;21;Northampton;740;0;0;;;;15-07-1974;01-07-1996;MC;0;50;50;50;100;100;100;100;100;100;100;100;100;0;0;0;60;90;22;0;10;5;9;9;5;10;2;7;20;12;11;11;8;9;11;10;8;10;13;0;20;20;10;0
13236;Claudio De Vito;England;22;Northampton;740;0;0;;;;01-01-2019;01-07-1996;GK;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13237;John Frain;England;27;Northampton;740;0;0;;;;08-10-1968;01-07-1996;DR;0;0;100;100;0;0;0;0;0;0;0;0;0;0;0;0;101;101;86;8;6;14;7;4;9;10;2;4;11;13;10;7;9,5;13;14;14;12;12;10;13;14;11;5;11
13238;Chris Freestone;England;24;Northampton;740;0;0;12;6;;04-09-1971;01-07-1996;FR;0;0;0;0;0;0;0;0;0;0;0;0;0;100;100;100;0;0;81;3;9;20;7;6;13;13;12;11;11;4;4;9;8,5;9;11;9;14;10;0;9;6;11;10;10
13239;Neil Adams;England;30;Norwich;741;0;0;;;;23-11-1965;01-07-1996;AMC;0;0;0;0;0;0;0;100;100;0;100;100;0;0;0;0;120;122;84;3;12;11;8;8;8;10;8;10;11;12;9;0;8,5;5;2;6;10;7;7;10;2;11;4;9
13240;Danny Mills;England;19;Norwich;741;0;0;;;;18-05-1977;01-07-1996;DL;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;90;0;60;0;0;0;0;0;0;0;0;0;0;0;0;8;0;0;0;0;0;0;0;0;0;0;0;0
13241;John Polston;England;28;Norwich;741;0;0;;;;10-06-1968;01-07-1996;DC;0;100;100;0;0;0;0;0;0;0;0;0;0;0;0;0;125;160;100;9;8;14;7;6;13;12;8;7;9;10;12;20;12,5;10;7;9;5;8;8;8;11;8;8;12
13242;Jamie Shore;England;18;Norwich;741;0;0;;;;01-09-1977;01-07-1996;FL;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;100;0;-1;36;0;0;0;0;0;0;0;0;0;0;0;0;14;0;0;0;0;0;0;0;0;0;0;0;0
13243;Karl Simpson;England;19;Norwich;741;0;0;;6;;14-10-1976;01-07-1996;MR;0;0;0;0;0;0;0;0;100;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;11;9;0;0;0;0;0;0;0;0;0;0;0
13244;Daryl Sutch;England;24;Norwich;741;0;0;;6;;11-09-1971;01-07-1996;DR;0;0;100;100;0;0;0;0;50;50;0;0;0;0;0;0;118;0;81;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13245;Erik Fuglestad;Norway;21;Norwich;741;0;0;11;6;;13-08-1974;01-07-1996;MR;0;0;100;100;0;0;0;0;100;100;0;0;0;0;50;50;110;164;0;10;16;13;15;16;11;11;11;15;14;12;14;17;12,5;9;15;13;15;11;14;12;8;11;7;7
13246;Shaun Carey;Republic Of Ireland;20;Norwich;741;0;0;;;;13-05-1976;01-07-1996;MC;0;0;0;0;0;0;0;50;0;0;0;0;0;0;0;0;0;0;48;0;0;0;0;0;0;0;0;0;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0;0
13247;Mike Milligan;Republic Of Ireland;29;Norwich;741;1;0;;6;;20-02-1967;01-07-1996;MC;0;100;0;0;0;0;100;100;0;0;0;0;0;0;0;0;104;109;89;0;7;14;8;2;2;10;3;3;15;8;5;11;3,5;9;7;7;4;2;12;8;2;11;5;10
13248;Keith O'Neill;Republic Of Ireland;20;Norwich;741;9;4;;;;16-02-1976;01-07-1996;AML;0;0;0;0;0;0;0;50;0;50;100;0;100;100;0;100;128;-1;130;0;10;11;7;4;7;15;12;7;9;15;16;19;11,5;6;12;12;6;6;10;0;5;19;6;11
13249;Robert Fleck;Scotland;30;Norwich;741;4;0;;;;11-08-1965;01-07-1996;FC;0;0;0;0;0;0;0;0;0;0;100;100;0;100;100;0;80;122;42;0;14;5;4;8;19;12;9;13;15;11;3;4;11;12;9;12;13;15;4;15;7;10;5;5
13250;Drewe Broughton;England;22;Norwich;741;0;0;5;;;01-01-2019;01-07-1996;GK;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13251;Peter Grant;Scotland;30;Norwich;741;0;0;8;;;30-08-1965;01-07-1996;GK;0;0;0;0;0;0;100;100;0;0;0;0;0;0;0;0;120;120;95;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13252; V?ctor Segura;Spain;23;Norwich;741;0;0;7;7;;30-03-1973;01-07-1996;DC;0;100;100;0;100;0;100;50;50;0;0;0;0;0;0;0;93;151;85;0;0;0;0;0;16;9;0;0;0;0;13;0;14,5;0;0;0;0;0;0;17;0;0;14;0
13253;Craig Bellamy;Wales;16;Norwich;741;0;0;5;;;13-07-1979;01-07-1996;GK;0;0;0;0;0;0;0;100;0;0;0;0;0;50;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13254;Chris Llewellyn;Wales;16;Norwich;741;0;0;5;;;29-08-1979;01-07-1996;GK;0;0;0;0;0;0;0;100;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13255;Iwan Roberts;Wales;28;Norwich;741;7;0;7;6;;26-06-1968;01-07-1996;FC;0;0;0;0;0;0;0;0;0;0;50;0;0;100;0;0;110;116;90;8;10;13;4;4;20;14;13;11;11;13;19;0;19,5;6;14;9;13;9;11;9;14;15;9;14
13256;Adrian Coote;England;22;Norwich;741;0;0;;;;01-01-2019;01-07-1996;FC;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;80;-1;0;0;0;0;14;0;16;0;0;0;0;0;0;0;8;0;0;0;0;0;0;0;0;0;0;0
13257;Darren Eadie;England;21;Norwich;741;0;0;;6;;10-06-1975;01-07-1996;AML;0;0;0;0;0;0;0;100;0;100;100;0;100;50;0;50;143;163;136;0;12;16;13;11;2;12;16;15;8;11;9;18;5,5;11;15;8;13;1;17;12;5;14;6;17
13258;Craig Fleming;England;24;Norwich;741;0;0;7;6;;06-10-1971;01-07-1996;DC;0;100;100;0;0;0;0;0;0;0;0;0;0;0;0;0;111;0;76;0;0;6;8;7;11;3;2;4;16;19;12;8;11,5;0;6;10;6;10;0;12;5;16;4;12
13259;Adrian Forbes;England;22;Norwich;741;0;0;;6;;01-01-2019;01-07-1996;ML;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;50;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;0;0;0;0;0;0;0;0;0;0;0;0
13260;Damian Hilton;England;22;Norwich;741;0;0;5;6;;01-01-2019;01-07-1996;GK;0;100;0;0;0;0;50;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13261;Matt Jackson;England;24;Norwich;741;0;0;;;;19-10-1971;01-07-1996;DC;0;100;100;0;0;0;0;0;0;0;0;0;0;0;0;0;121;135;86;0;0;8;5;6;11;5;1;2;18;13;14;0;12,5;10;6;11;8;0;7;12;10;14;8;10
13262;Andy Marshall;England;21;Norwich;741;0;0;;;;14-04-1975;01-07-1996;GK;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;122;160;100;4;3;12;11;3;4;1;1;1;8;11;12;15;8;5;1;11;1;1;9;12;11;7;4;8
13263;Lee Marshall;England;17;Norwich;741;0;0;;;;21-01-1979;01-07-1996;DC;0;100;100;100;0;0;0;100;100;100;0;0;0;0;0;0;80;127;45;0;11;6;10;9;9;5;6;10;8;7;8;6;8,5;8;12;10;13;11;12;7;7;9;6;9
13264;Ian Baraclough;England;25;Notts C;742;0;0;;;;04-12-1970;01-07-1996;DL;0;0;0;50;0;0;0;0;0;50;0;0;0;0;0;0;70;0;45;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;0;0;0;0;0;0;0;0;0
13265;Gary Martindale;England;25;Notts C;742;0;0;;;;24-06-1971;01-07-1996;FC;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;80;145;50;0;10;8;8;9;12;12;8;11;9;15;7;0;9,5;8;8;7;13;1;8;10;14;10;14;9
13266;Dennis Pearce;England;21;Notts C;742;0;0;;7;;10-09-1974;01-07-1996;GK;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13267;Michael Pollitt;England;24;Notts C;742;0;0;;;;29-02-1972;01-07-1996;GK;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;56;98;31;0;7;0;4;13;8;1;2;1;9;14;15;0;11,5;12;1;14;1;2;7;9;9;9;11;13
13268;Matthew Redmile;England;19;Notts C;742;0;0;;;;12-11-1976;01-07-1996;GK;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13269;Ian Richardson;England;25;Notts C;742;0;0;;;;22-10-1970;01-07-1996;GK;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;33;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13270;Phil Robinson;England;29;Notts C;742;0;0;;;;06-01-1967;01-07-1996;AMC;0;0;0;0;50;0;50;100;100;0;100;100;0;50;50;0;96;96;76;19;8;12;13;8;3;0;14;13;7;15;7;0;5;9;8;7;12;10;10;18;11;16;8;12
13271;Mark Robson;England;27;Notts C;742;0;0;6;6;;22-05-1969;01-07-1996;AMR;0;0;0;0;0;0;0;0;100;0;0;100;0;0;50;0;95;128;87;13;8;12;10;10;2;12;8;19;3;6;3;0;2,5;9;13;7;11;4;9;20;2;15;1;9
13272;Gary Strodder;England;31;Notts C;742;0;0;;;;01-04-1965;01-07-1996;DC;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;56;113;33;13;9;11;7;2;20;3;3;2;18;10;19;0;19,5;8;6;18;2;16;2;8;16;10;11;6
13273;Steve Finnan;Republic Of Ireland;20;Notts C;742;0;0;;;;20-04-1976;01-07-1996;MC;0;0;0;0;0;0;0;50;50;0;0;0;0;0;0;0;0;-1;74;0;0;0;16;0;0;0;0;0;0;0;0;0;0;0;15;0;0;0;0;0;0;0;0;0
13274;Shaun Cunnington;Wales;30;Notts C;742;0;0;;;;04-01-1966;01-07-1996;DMC;0;0;0;0;100;0;100;100;100;0;50;50;0;0;0;0;92;109;67;9;11;0;4;6;7;0;4;11;13;11;6;0;6,5;18;6;14;16;11;8;8;17;6;14;13
13275;Tony Battersby;England;20;Notts C;742;0;0;;;;30-08-1975;01-07-1996;FC;0;0;0;0;0;0;0;0;0;0;100;100;100;100;100;100;115;0;77;0;0;5;12;10;12;13;3;6;15;19;10;0;11;0;12;10;15;4;9;10;17;14;0;15
13276;Darren Ward;Wales;22;Notts C;742;0;0;;;;11-05-1974;01-07-1996;GK;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;90;121;10;1;1;5;7;8;16;1;1;1;0;10;10;0;13;12;1;12;1;1;10;10;10;10;10;8
13277;Craig Dudley;England;22;Notts C;742;0;0;5;;;01-01-2019;01-07-1996;GK;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;0;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13278;Alex Dyer;England;30;Notts C;742;0;0;2;;;14-11-1965;01-07-1996;AML;0;0;0;100;0;0;0;0;0;100;0;0;100;0;0;100;74;115;59;4;10;14;12;13;11;11;8;13;4;15;19;0;15;12;11;4;8;6;2;10;8;16;11;9
13279;Sean Farrell;England;27;Notts C;742;0;0;;;;28-02-1969;01-07-1996;FC;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;80;94;42;7;10;5;7;8;20;15;15;3;8;5;14;0;17;14;15;8;17;1;6;7;8;13;15;9
13280;Ian Hendon;England;24;Notts C;742;0;0;;;;05-12-1971;01-07-1996;DC;0;100;100;0;0;0;0;0;0;0;0;0;0;0;0;0;58;107;20;16;19;5;7;3;12;12;9;9;17;9;13;0;12,5;11;14;8;12;9;0;10;15;15;15;17
13281;Justin Jackson;England;21;Notts C;742;0;0;;6;;10-12-1974;01-07-1996;FC;0;0;0;0;0;0;0;0;0;0;50;0;0;50;0;0;0;0;55;0;0;0;0;0;0;0;0;0;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0;0
13282;Gary Jones;England;27;Notts C;742;0;0;;;;06-04-1969;01-07-1996;GK;0;0;0;0;0;0;0;50;0;0;100;0;0;100;0;0;70;0;45;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13283;Ben Marshall;England;26;Notts C;742;0;0;;6;;01-10-1969;01-07-1996;GK;0;50;0;0;0;0;0;50;0;0;0;0;0;0;0;0;0;-1;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13284;Michele Biagianti;Italy;29;Novara;743;0;0;;;;30-05-1967;01-07-1996;AMR;0;0;0;0;100;0;100;50;50;0;100;100;0;0;0;0;79;0;0;0;0;0;0;0;0;0;16;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13285;Giuseppe Casabianca;Italy;30;Novara;743;0;0;;;;15-11-1965;01-07-1996;DC;0;100;100;0;0;0;0;0;0;0;0;0;0;0;0;0;76;0;0;0;0;0;0;0;0;0;0;0;13;0;9;0;4,5;0;0;0;0;0;0;0;0;0;0;8
13286;Andrea Giordano;Italy;27;Novara;743;0;0;;;;22-12-1968;01-07-1996;GK;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;130;145;105;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13287;Gianluca Hervatin;Italy;22;Novara;743;0;0;;;;01-01-1974;01-07-1996;FC;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;90;0;0;18;0;0;0;0;0;0;0;0;0;14;0;0;0;0;0;0;0;0;0;0;0;0
13288;Christian Nicolini;Italy;21;Novara;743;0;0;;;;22-10-1974;01-07-1996;MC;0;0;0;0;0;0;0;100;100;100;0;0;0;0;0;0;82;0;0;0;0;0;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13289;Massimililano Ossari;Italy;19;Novara;743;0;0;;;;29-04-1977;01-07-1996;DC;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;113;147;88;0;0;0;0;0;0;0;0;0;0;0;0;12;0;0;0;0;0;0;0;0;0;0;0;0
13290;Massimiliano Pani;Italy;31;Novara;743;0;0;;;;17-02-1965;01-07-1996;FC;0;0;0;0;0;0;0;0;0;0;100;0;100;50;0;50;72;107;0;0;0;0;0;0;8;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0
13291;Marcelo Balboa;United States;28;Nuevo Leon;744;0;0;;;;08-08-1967;01-07-1996;DC;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;150;150;150;0;0;20;0;0;0;0;0;0;0;0;0;12;0;0;0;0;0;0;0;0;0;0;0;0
13292;Tab Ramos;United States;29;Nuevo Leon;744;0;0;;;;21-09-1966;01-07-1996;AMR;0;0;0;0;0;0;0;0;100;0;0;100;0;0;0;0;139;139;126;15;6;15;9;12;7;5;2;3;18;16;16;17;11,5;0;6;15;8;11;10;13;11;17;12;18
13293; Artigas;Spain;22;Numancia;745;0;0;;;;01-01-2019;01-07-1996;FR;0;0;0;0;0;0;0;100;100;100;0;0;0;100;100;100;84;150;80;0;0;0;0;0;0;0;0;0;0;0;0;18;0;0;0;0;0;0;0;0;0;0;0;0
